time,cpu,ram,connections,requests,internetverkeer
11:35:56,0,0.72,0,0,0
11:35:57,0,0.72,0,0,0
11:35:58,0,0.72,0,0,0
11:35:59,0,0.72,0,0,0
11:36:00,0,0.72,0,0,0
11:36:01,0,0.72,0,0,0
11:36:02,0,0.72,0,0,0
11:36:03,0,0.72,0,0,0
11:36:04,0,0.72,0,0,0
11:36:05,4,0.71,2,2,4
11:36:06,22,0.71,2,2,4
11:36:07,38,0.74,2,2,4
11:36:08,34.65,0.75,2,2,4
11:36:09,31,0.74,2,2,4
11:36:10,31,0.76,2,2,4
11:36:11,36,0.75,2,2,4
11:36:12,29,0.76,2,2,4
11:36:13,30,0.75,2,2,4
11:36:14,28,0.77,2,2,4
11:36:15,24,0.76,2,2,4
11:36:16,24,0.75,2,2,4
11:36:17,24,0.76,2,2,4
11:36:18,24,0.76,2,2,4
11:36:19,21,0.75,2,2,4
11:36:20,22,0.77,2,2,4
11:36:21,23,0.75,2,2,4
11:36:22,23,0.74,2,2,4
11:36:23,22,0.77,2,2,4
11:36:24,25,0.76,2,2,4
11:36:25,20,0.77,2,2,4
11:36:26,22,0.76,2,2,4
11:36:27,21,0.75,2,2,4
11:36:28,20,0.77,2,2,4
11:36:29,24,0.76,2,2,4
11:36:30,21,0.75,2,2,4
11:36:31,21,0.77,2,2,4
11:36:32,23,0.76,2,2,4
11:36:33,23,0.75,2,2,4
11:36:34,22,0.77,2,2,4
11:36:35,25,0.76,4,3,12
11:36:36,37,0.76,4,3,12
11:36:37,37,0.76,4,3,12
11:36:38,38,0.76,4,3,12
11:36:39,38,0.76,4,3,12
11:36:40,37,0.76,4,3,12
11:36:41,38,0.76,4,3,12
11:36:42,33,0.76,4,3,12
11:36:43,39,0.76,4,3,12
11:36:44,38,0.76,4,3,12
11:36:45,34,0.76,4,3,12
11:36:46,37,0.76,4,3,12
11:36:47,36,0.76,4,3,12
11:36:48,36,0.76,4,3,12
11:36:49,38,0.76,4,3,12
11:36:50,37,0.76,4,3,12
11:36:51,37,0.75,4,3,12
11:36:52,35,0.75,4,3,12
11:36:53,38,0.76,4,3,12
11:36:54,37,0.76,4,3,12
11:36:55,38,0.76,4,3,12
11:36:56,36,0.76,4,3,12
11:36:57,37,0.76,4,3,12
11:36:58,36,0.76,4,3,12
11:36:59,38,0.76,4,3,12
11:37:00,37,0.76,4,3,12
11:37:01,36,0.76,4,3,12
11:37:02,36,0.76,4,3,12
11:37:03,39,0.76,4,3,12
11:37:04,37,0.76,4,3,12
11:37:05,40,0.76,6,4,24
11:37:06,40,0.77,6,4,24
11:37:07,42,0.78,6,4,24
11:37:08,44,0.76,6,4,24
11:37:09,42,0.77,6,4,24
11:37:10,43,0.77,6,4,24
11:37:11,43,0.75,6,4,24
11:37:12,49,0.76,6,4,24
11:37:13,42,0.77,6,4,24
11:37:14,42,0.78,6,4,24
11:37:15,47,0.75,6,4,24
11:37:16,42,0.77,6,4,24
11:37:17,45,0.77,6,4,24
11:37:18,45.54,0.75,6,4,24
11:37:19,44,0.76,6,4,24
11:37:20,43,0.77,6,4,24
11:37:21,42,0.78,6,4,24
11:37:22,45,0.76,6,4,24
11:37:23,42,0.77,6,4,24
11:37:24,43,0.77,6,4,24
11:37:25,45,0.76,6,4,24
11:37:26,43,0.76,6,4,24
11:37:27,42,0.77,6,4,24
11:37:28,43,0.77,6,4,24
11:37:29,43,0.75,6,4,24
11:37:30,43,0.76,6,4,24
11:37:31,44,0.77,6,4,24
11:37:32,42,0.78,6,4,24
11:37:33,43,0.76,6,4,24
11:37:34,45,0.77,6,4,24
11:37:35,42,0.78,8,5,40
11:37:36,46,0.76,8,5,40
11:37:37,47,0.78,8,5,40
11:37:38,47,0.76,8,5,40
11:37:39,51,0.77,8,5,40
11:37:40,44,0.76,8,5,40
11:37:41,46,0.77,8,5,40
11:37:42,43,0.78,8,5,40
11:37:43,47,0.76,8,5,40
11:37:44,45,0.77,8,5,40
11:37:45,50,0.76,8,5,40
11:37:46,52,0.77,8,5,40
11:37:47,46.53,0.76,8,5,40
11:37:48,46,0.78,8,5,40
11:37:49,47,0.76,8,5,40
11:37:50,48,0.78,8,5,40
11:37:51,48,0.76,8,5,40
11:37:52,44,0.77,8,5,40
11:37:53,50,0.76,8,5,40
11:37:54,44,0.77,8,5,40
11:37:55,46,0.76,8,5,40
11:37:56,46,0.77,8,5,40
11:37:57,47,0.76,8,5,40
11:37:58,45,0.77,8,5,40
11:37:59,50,0.78,8,5,40
11:38:00,43,0.76,8,5,40
11:38:01,44,0.78,8,5,40
11:38:02,46,0.77,8,5,40
11:38:03,47,0.78,8,5,40
11:38:04,45,0.76,8,5,40
11:38:05,47,0.78,10,6,60
11:38:06,52,0.77,10,6,60
11:38:07,50,0.76,10,6,60
11:38:08,49,0.77,10,6,60
11:38:09,46,0.76,10,6,60
11:38:10,50,0.75,10,6,60
11:38:11,53,0.77,10,6,60
11:38:12,49,0.77,10,6,60
11:38:13,52,0.75,10,6,60
11:38:14,49,0.77,10,6,60
11:38:15,48,0.77,10,6,60
11:38:16,51,0.75,10,6,60
11:38:17,50,0.78,10,6,60
11:38:18,51,0.76,10,6,60
11:38:19,53,0.76,10,6,60
11:38:20,47,0.77,10,6,60
11:38:21,48,0.77,10,6,60
11:38:22,45,0.75,10,6,60
11:38:23,47,0.77,10,6,60
11:38:24,46,0.76,10,6,60
11:38:25,46,0.77,10,6,60
11:38:26,46,0.76,10,6,60
11:38:27,45,0.78,10,6,60
11:38:28,44,0.76,10,6,60
11:38:29,48,0.75,10,6,60
11:38:30,45,0.77,10,6,60
11:38:31,46,0.75,10,6,60
11:38:32,46,0.77,10,6,60
11:38:33,51,0.76,10,6,60
11:38:34,47.52,0.78,10,6,60
11:38:35,52,0.77,10,6,60
11:38:36,54,0.77,12,7,84
11:38:37,49,0.75,12,7,84
11:38:38,49,0.78,12,7,84
11:38:39,57,0.78,12,7,84
11:38:40,53,0.76,12,7,84
11:38:41,56,0.77,12,7,84
11:38:42,56,0.77,12,7,84
11:38:43,52,0.76,12,7,84
11:38:44,53,0.76,12,7,84
11:38:45,54,0.75,12,7,84
11:38:46,49,0.78,12,7,84
11:38:47,48,0.76,12,7,84
11:38:48,48,0.75,12,7,84
11:38:49,50,0.77,12,7,84
11:38:50,51,0.76,12,7,84
11:38:51,52,0.76,12,7,84
11:38:52,47,0.78,12,7,84
11:38:53,53,0.77,12,7,84
11:38:54,54,0.77,12,7,84
11:38:55,54,0.76,12,7,84
11:38:56,53,0.76,12,7,84
11:38:57,48,0.75,12,7,84
11:38:58,49,0.77,12,7,84
11:38:59,50,0.76,12,7,84
11:39:00,52,0.75,12,7,84
11:39:01,50,0.78,12,7,84
11:39:02,52,0.77,12,7,84
11:39:03,54,0.77,12,7,84
11:39:04,53,0.76,12,7,84
11:39:05,50,0.75,12,7,84
11:39:06,52,0.75,14,8,112
11:39:07,50,0.78,14,8,112
11:39:08,57,0.78,14,8,112
11:39:09,54,0.78,14,8,112
11:39:10,55,0.78,14,8,112
11:39:11,55,0.78,14,8,112
11:39:12,52,0.78,14,8,112
11:39:13,54,0.77,14,8,112
11:39:14,55,0.77,14,8,112
11:39:15,55,0.77,14,8,112
11:39:16,53,0.76,14,8,112
11:39:17,54,0.76,14,8,112
11:39:18,59,0.75,14,8,112
11:39:19,53.47,0.76,14,8,112
11:39:20,52,0.76,14,8,112
11:39:21,53,0.75,14,8,112
11:39:22,55,0.75,14,8,112
11:39:23,56,0.75,14,8,112
11:39:24,54,0.77,14,8,112
11:39:25,52,0.78,14,8,112
11:39:26,53,0.77,14,8,112
11:39:27,55,0.77,14,8,112
11:39:28,53,0.77,14,8,112
11:39:29,55,0.77,14,8,112
11:39:30,55,0.77,14,8,112
11:39:31,58,0.77,14,8,112
11:39:32,55,0.77,14,8,112
11:39:33,55,0.77,14,8,112
11:39:34,56,0.77,14,8,112
11:39:35,56,0.77,14,8,112
11:39:36,56,0.77,16,9,144
11:39:37,59,0.75,16,9,144
11:39:38,53,0.78,16,9,144
11:39:39,58,0.75,16,9,144
11:39:40,52,0.76,16,9,144
11:39:41,58,0.76,16,9,144
11:39:42,57,0.76,16,9,144
11:39:43,59,0.76,16,9,144
11:39:44,56,0.77,16,9,144
11:39:45,52,0.76,16,9,144
11:39:46,53,0.76,16,9,144
11:39:47,58,0.76,16,9,144
11:39:48,52,0.76,16,9,144
11:39:49,54,0.76,16,9,144
11:39:50,55,0.75,16,9,144
11:39:51,55,0.77,16,9,144
11:39:52,54,0.78,16,9,144
11:39:53,53.47,0.77,16,9,144
11:39:54,52,0.76,16,9,144
11:39:55,52,0.76,16,9,144
11:39:56,51,0.76,16,9,144
11:39:57,51,0.75,16,9,144
11:39:58,50,0.77,16,9,144
11:39:59,49,0.76,16,9,144
11:40:00,49.5,0.76,16,9,144
11:40:01,52,0.75,16,9,144
11:40:02,48,0.75,16,9,144
11:40:03,55,0.78,16,9,144
11:40:04,51,0.78,16,9,144
11:40:05,52,0.78,16,9,144
11:40:06,52,0.78,18,10,180
11:40:07,55,0.75,18,10,180
11:40:08,55,0.75,18,10,180
11:40:09,56,0.78,18,10,180
11:40:10,53,0.78,18,10,180
11:40:11,48,0.77,18,10,180
11:40:12,52,0.76,18,10,180
11:40:13,59,0.77,18,10,180
11:40:14,52,0.77,18,10,180
11:40:15,53,0.77,18,10,180
11:40:16,53,0.77,18,10,180
11:40:17,58,0.77,18,10,180
11:40:18,52,0.77,18,10,180
11:40:19,52,0.77,18,10,180
11:40:20,57,0.77,18,10,180
11:40:21,53,0.77,18,10,180
11:40:22,58.42,0.75,18,10,180
11:40:23,57,0.75,18,10,180
11:40:24,54,0.75,18,10,180
11:40:25,58,0.76,18,10,180
11:40:26,52,0.76,18,10,180
11:40:27,57,0.76,18,10,180
11:40:28,52,0.76,18,10,180
11:40:29,60,0.78,18,10,180
11:40:30,57,0.78,18,10,180
11:40:31,59,0.75,18,10,180
11:40:32,59,0.76,18,10,180
11:40:33,57,0.76,18,10,180
11:40:34,56,0.77,18,10,180
11:40:35,57,0.77,18,10,180
11:40:36,58,0.78,20,11,220
11:40:37,62,0.76,20,11,220
11:40:38,60,0.76,20,11,220
11:40:39,60,0.76,20,11,220
11:40:40,57,0.77,20,11,220
11:40:41,58,0.77,20,11,220
11:40:42,63,0.75,20,11,220
11:40:43,55,0.76,20,11,220
11:40:44,53,0.77,20,11,220
11:40:45,61,0.77,20,11,220
11:40:46,64,0.75,20,11,220
11:40:47,56,0.75,20,11,220
11:40:48,61,0.76,20,11,220
11:40:49,59,0.77,20,11,220
11:40:50,54,0.78,20,11,220
11:40:51,59,0.76,20,11,220
11:40:52,52,0.75,20,11,220
11:40:53,58,0.76,20,11,220
11:40:54,55,0.76,20,11,220
11:40:55,58,0.77,20,11,220
11:40:56,59,0.78,20,11,220
11:40:57,60,0.75,20,11,220
11:40:58,61,0.78,20,11,220
11:40:59,60,0.76,20,11,220
11:41:00,54,0.76,20,11,220
11:41:01,59,0.76,20,11,220
11:41:02,57,0.76,20,11,220
11:41:03,58,0.77,20,11,220
11:41:04,57,0.78,20,11,220
11:41:05,61,0.78,20,11,220
11:41:06,62,0.78,22,12,264
11:41:07,62,0.76,22,12,264
11:41:08,57,0.76,22,12,264
11:41:09,54,0.78,22,12,264
11:41:10,56,0.77,22,12,264
11:41:11,62,0.79,22,12,264
11:41:12,55,0.76,22,12,264
11:41:13,56,0.76,22,12,264
11:41:14,51,0.77,22,12,264
11:41:15,56,0.77,22,12,264
11:41:16,60,0.78,22,12,264
11:41:17,57,0.78,22,12,264
11:41:18,59,0.75,22,12,264
11:41:19,58,0.75,22,12,264
11:41:20,56,0.76,22,12,264
11:41:21,58,0.76,22,12,264
11:41:22,57,0.77,22,12,264
11:41:23,68,0.75,22,12,264
11:41:24,59,0.77,22,12,264
11:41:25,56,0.77,22,12,264
11:41:26,67,0.76,22,12,264
11:41:27,63,0.77,22,12,264
11:41:28,55,0.78,22,12,264
11:41:29,60,0.76,22,12,264
11:41:30,60.4,0.77,22,12,264
11:41:31,57,0.77,22,12,264
11:41:32,56,0.78,22,12,264
11:41:33,62,0.76,22,12,264
11:41:34,62,0.77,22,12,264
11:41:35,58,0.78,22,12,264
11:41:36,60,0.76,24,13,312
11:41:37,59,0.77,24,13,312
11:41:38,62,0.77,24,13,312
11:41:39,61,0.78,24,13,312
11:41:40,60,0.76,24,13,312
11:41:41,61,0.77,24,13,312
11:41:42,57,0.78,24,13,312
11:41:43,61,0.75,24,13,312
11:41:44,62,0.77,24,13,312
11:41:45,61,0.78,24,13,312
11:41:46,59,0.76,24,13,312
11:41:47,62,0.77,24,13,312
11:41:48,60,0.75,24,13,312
11:41:49,59,0.77,24,13,312
11:41:50,62,0.78,24,13,312
11:41:51,58,0.78,24,13,312
11:41:52,63,0.76,24,13,312
11:41:53,61,0.76,24,13,312
11:41:54,59,0.77,24,13,312
11:41:55,61,0.75,24,13,312
11:41:56,59.41,0.77,24,13,312
11:41:57,61,0.77,24,13,312
11:41:58,61.39,0.78,24,13,312
11:41:59,69,0.76,24,13,312
11:42:00,59,0.76,24,13,312
11:42:01,58,0.77,24,13,312
11:42:02,61,0.76,24,13,312
11:42:03,63,0.76,24,13,312
11:42:04,62,0.77,24,13,312
11:42:05,57,0.77,24,13,312
11:42:06,60,0.78,26,14,364
11:42:07,61,0.76,26,14,364
11:42:08,57,0.76,26,14,364
11:42:09,65,0.76,26,14,364
11:42:10,61,0.77,26,14,364
11:42:11,65,0.76,26,14,364
11:42:12,64,0.77,26,14,364
11:42:13,65,0.75,26,14,364
11:42:14,64.36,0.76,26,14,364
11:42:15,64,0.77,26,14,364
11:42:16,62,0.76,26,14,364
11:42:17,60,0.78,26,14,364
11:42:18,58,0.77,26,14,364
11:42:19,65,0.76,26,14,364
11:42:20,63,0.77,26,14,364
11:42:21,60,0.75,26,14,364
11:42:22,63,0.77,26,14,364
11:42:23,59,0.78,26,14,364
11:42:24,61,0.75,26,14,364
11:42:25,56,0.77,26,14,364
11:42:26,62,0.75,26,14,364
11:42:27,63,0.76,26,14,364
11:42:28,58.42,0.77,26,14,364
11:42:29,63,0.76,26,14,364
11:42:30,61,0.78,26,14,364
11:42:31,65,0.76,26,14,364
11:42:32,64,0.77,26,14,364
11:42:33,67,0.76,26,14,364
11:42:34,67,0.76,26,14,364
11:42:35,62,0.77,26,14,364
11:42:36,63,0.78,28,15,420
11:42:37,65,0.77,28,15,420
11:42:38,65,0.78,28,15,420
11:42:39,61,0.75,28,15,420
11:42:40,58,0.77,28,15,420
11:42:41,61,0.76,28,15,420
11:42:42,60,0.76,28,15,420
11:42:43,59,0.78,28,15,420
11:42:44,67,0.77,28,15,420
11:42:45,63,0.79,28,15,420
11:42:46,58,0.76,28,15,420
11:42:47,65,0.78,28,15,420
11:42:48,64,0.75,28,15,420
11:42:49,65,0.78,28,15,420
11:42:50,68,0.77,28,15,420
11:42:51,63,0.78,28,15,420
11:42:52,64,0.76,28,15,420
11:42:53,62,0.79,28,15,420
11:42:54,60.4,0.77,28,15,420
11:42:55,62,0.77,28,15,420
11:42:56,68,0.77,28,15,420
11:42:57,63,0.77,28,15,420
11:42:58,68,0.77,28,15,420
11:42:59,63,0.79,28,15,420
11:43:00,60,0.75,28,15,420
11:43:01,61,0.78,28,15,420
11:43:02,62,0.77,28,15,420
11:43:03,65,0.78,28,15,420
11:43:04,63,0.76,28,15,420
11:43:05,66,0.75,28,15,420
11:43:06,66,0.77,30,16,480
11:43:07,59,0.75,30,16,480
11:43:08,63,0.76,30,16,480
11:43:09,64,0.77,30,16,480
11:43:10,66,0.77,30,16,480
11:43:11,61,0.77,30,16,480
11:43:12,64,0.75,30,16,480
11:43:13,64,0.77,30,16,480
11:43:14,63,0.79,30,16,480
11:43:15,61,0.76,30,16,480
11:43:16,57,0.77,30,16,480
11:43:17,67,0.76,30,16,480
11:43:18,60,0.77,30,16,480
11:43:19,58,0.78,30,16,480
11:43:20,63,0.77,30,16,480
11:43:21,64,0.78,30,16,480
11:43:22,69,0.77,30,16,480
11:43:23,63,0.75,30,16,480
11:43:24,59.41,0.77,30,16,480
11:43:25,66,0.75,30,16,480
11:43:26,66,0.77,30,16,480
11:43:27,64,0.76,30,16,480
11:43:28,66,0.77,30,16,480
11:43:29,63,0.76,30,16,480
11:43:30,65,0.78,30,16,480
11:43:31,60,0.76,30,16,480
11:43:32,66,0.78,30,16,480
11:43:33,63,0.76,30,16,480
11:43:34,66,0.79,30,16,480
11:43:35,66,0.78,30,16,480
11:43:36,73,0.76,32,17,544
11:43:37,70,0.77,32,17,544
11:43:38,68,0.76,32,17,544
11:43:39,64,0.78,32,17,544
11:43:40,67,0.76,32,17,544
11:43:41,65,0.78,32,17,544
11:43:42,66,0.77,32,17,544
11:43:43,65,0.77,32,17,544
11:43:44,61,0.77,32,17,544
11:43:45,67,0.77,32,17,544
11:43:46,67,0.76,32,17,544
11:43:47,66,0.78,32,17,544
11:43:48,66,0.77,32,17,544
11:43:49,65,0.75,32,17,544
11:43:50,63,0.77,32,17,544
11:43:51,63,0.76,32,17,544
11:43:52,68.32,0.76,32,17,544
11:43:53,67,0.78,32,17,544
11:43:54,67,0.78,32,17,544
11:43:55,61,0.76,32,17,544
11:43:56,67,0.78,32,17,544
11:43:57,69,0.77,32,17,544
11:43:58,68,0.75,32,17,544
11:43:59,70,0.77,32,17,544
11:44:00,61,0.76,32,17,544
11:44:01,59,0.76,32,17,544
11:44:02,62,0.76,32,17,544
11:44:03,60,0.76,32,17,544
11:44:04,57,0.77,32,17,544
11:44:05,64,0.75,32,17,544
11:44:06,62,0.77,34,18,612
11:44:07,68,0.77,34,18,612
11:44:08,66,0.76,34,18,612
11:44:09,62,0.78,34,18,612
11:44:10,63,0.79,34,18,612
11:44:11,59,0.77,34,18,612
11:44:12,61,0.75,34,18,612
11:44:13,62,0.77,34,18,612
11:44:14,63,0.79,34,18,612
11:44:15,64,0.76,34,18,612
11:44:16,61,0.76,34,18,612
11:44:17,62,0.77,34,18,612
11:44:18,66,0.76,34,18,612
11:44:19,61,0.76,34,18,612
11:44:20,65,0.79,34,18,612
11:44:21,69,0.77,34,18,612
11:44:22,61,0.79,34,18,612
11:44:23,63.37,0.77,34,18,612
11:44:24,60,0.79,34,18,612
11:44:25,64,0.77,34,18,612
11:44:26,66,0.76,34,18,612
11:44:27,64,0.78,34,18,612
11:44:28,66,0.76,34,18,612
11:44:29,59,0.77,34,18,612
11:44:30,60,0.76,34,18,612
11:44:31,59,0.77,34,18,612
11:44:32,61,0.76,34,18,612
11:44:33,64.36,0.78,34,18,612
11:44:34,64,0.76,34,18,612
11:44:35,64,0.75,34,18,612
11:44:36,64,0.77,36,19,684
11:44:37,64,0.77,36,19,684
11:44:38,65,0.78,36,19,684
11:44:39,65,0.78,36,19,684
11:44:40,69,0.75,36,19,684
11:44:41,64,0.77,36,19,684
11:44:42,66,0.75,36,19,684
11:44:43,62,0.77,36,19,684
11:44:44,64,0.75,36,19,684
11:44:45,66,0.77,36,19,684
11:44:46,63,0.76,36,19,684
11:44:47,64,0.78,36,19,684
11:44:48,61,0.76,36,19,684
11:44:49,61,0.77,36,19,684
11:44:50,67,0.76,36,19,684
11:44:51,61,0.77,36,19,684
11:44:52,63.37,0.77,36,19,684
11:44:53,63,0.77,36,19,684
11:44:54,66,0.76,36,19,684
11:44:55,71,0.76,36,19,684
11:44:56,59,0.77,36,19,684
11:44:57,64,0.76,36,19,684
11:44:58,60,0.77,36,19,684
11:44:59,65,0.78,36,19,684
11:45:00,67.33,0.77,36,19,684
11:45:01,65,0.75,36,19,684
11:45:02,63,0.78,36,19,684
11:45:03,68,0.77,36,19,684
11:45:04,67,0.79,36,19,684
11:45:05,63,0.77,36,19,684
11:45:06,66,0.76,38,20,760
11:45:07,66,0.78,38,20,760
11:45:08,63,0.76,38,20,760
11:45:09,66,0.75,38,20,760
11:45:10,63,0.77,38,20,760
11:45:11,65,0.76,38,20,760
11:45:12,64,0.78,38,20,760
11:45:13,65,0.77,38,20,760
11:45:14,62,0.76,38,20,760
11:45:15,64,0.77,38,20,760
11:45:16,64,0.78,38,20,760
11:45:17,63,0.77,38,20,760
11:45:18,66,0.78,38,20,760
11:45:19,66,0.77,38,20,760
11:45:20,70,0.76,38,20,760
11:45:21,64,0.77,38,20,760
11:45:22,63.37,0.78,38,20,760
11:45:23,68,0.78,38,20,760
11:45:24,64,0.76,38,20,760
11:45:25,62,0.77,38,20,760
11:45:26,64,0.77,38,20,760
11:45:27,64,0.79,38,20,760
11:45:28,62,0.77,38,20,760
11:45:29,63,0.77,38,20,760
11:45:30,65,0.78,38,20,760
11:45:31,67,0.77,38,20,760
11:45:32,66,0.76,38,20,760
11:45:33,64,0.78,38,20,760
11:45:34,63,0.77,38,20,760
11:45:35,67,0.75,38,20,760
11:45:36,62.38,0.77,40,21,840
11:45:37,68,0.76,40,21,840
11:45:38,63,0.76,40,21,840
11:45:39,71,0.78,40,21,840
11:45:40,64,0.77,40,21,840
11:45:41,64,0.75,40,21,840
11:45:42,64,0.77,40,21,840
11:45:43,65,0.75,40,21,840
11:45:44,63,0.77,40,21,840
11:45:45,67,0.77,40,21,840
11:45:46,64,0.76,40,21,840
11:45:47,64,0.78,40,21,840
11:45:48,67,0.77,40,21,840
11:45:49,64,0.75,40,21,840
11:45:50,68,0.78,40,21,840
11:45:51,68,0.77,40,21,840
11:45:52,63,0.79,40,21,840
11:45:53,70,0.79,40,21,840
11:45:54,64,0.76,40,21,840
11:45:55,61,0.75,40,21,840
11:45:56,66,0.77,40,21,840
11:45:57,68,0.77,40,21,840
11:45:58,65,0.78,40,21,840
11:45:59,57,0.78,40,21,840
11:46:00,65,0.75,40,21,840
11:46:01,65,0.77,40,21,840
11:46:02,64,0.76,40,21,840
11:46:03,62,0.78,40,21,840
11:46:04,65.35,0.77,40,21,840
11:46:05,63,0.77,40,21,840
11:46:06,67,0.77,42,22,924
11:46:07,65,0.77,42,22,924
11:46:08,65,0.76,42,22,924
11:46:09,66,0.78,42,22,924
11:46:10,61,0.77,42,22,924
11:46:11,73,0.77,42,22,924
11:46:12,65.35,0.75,42,22,924
11:46:13,66,0.78,42,22,924
11:46:14,65,0.76,42,22,924
11:46:15,60,0.78,42,22,924
11:46:16,68,0.77,42,22,924
11:46:17,71,0.76,42,22,924
11:46:18,61,0.75,42,22,924
11:46:19,67,0.78,42,22,924
11:46:20,70,0.77,42,22,924
11:46:21,63,0.78,42,22,924
11:46:22,64,0.77,42,22,924
11:46:23,68,0.76,42,22,924
11:46:24,64,0.79,42,22,924
11:46:25,65,0.78,42,22,924
11:46:26,63,0.76,42,22,924
11:46:27,67,0.77,42,22,924
11:46:28,69,0.75,42,22,924
11:46:29,65,0.77,42,22,924
11:46:30,62,0.75,42,22,924
11:46:31,64,0.78,42,22,924
11:46:32,73,0.77,42,22,924
11:46:33,70,0.76,42,22,924
11:46:34,72,0.78,42,22,924
11:46:35,62,0.76,42,22,924
11:46:36,66,0.76,44,23,1012
11:46:37,68,0.78,44,23,1012
11:46:38,66,0.77,44,23,1012
11:46:39,64,0.76,44,23,1012
11:46:40,68,0.79,44,23,1012
11:46:41,70,0.77,44,23,1012
11:46:42,63,0.77,44,23,1012
11:46:43,65,0.76,44,23,1012
11:46:44,56,0.78,44,23,1012
11:46:45,67.33,0.76,44,23,1012
11:46:46,69,0.76,44,23,1012
11:46:47,66,0.78,44,23,1012
11:46:48,65,0.78,44,23,1012
11:46:49,69,0.77,44,23,1012
11:46:50,66,0.76,44,23,1012
11:46:51,60,0.78,44,23,1012
11:46:52,66,0.76,44,23,1012
11:46:53,66,0.79,44,23,1012
11:46:54,65,0.79,44,23,1012
11:46:55,68,0.78,44,23,1012
11:46:56,64,0.77,44,23,1012
11:46:57,64,0.76,44,23,1012
11:46:58,70,0.78,44,23,1012
11:46:59,67,0.78,44,23,1012
11:47:00,67.33,0.76,44,23,1012
11:47:01,58,0.77,44,23,1012
11:47:02,65,0.77,44,23,1012
11:47:03,69,0.77,44,23,1012
11:47:04,66,0.77,44,23,1012
11:47:05,65,0.75,44,23,1012
11:47:06,65,0.77,46,24,1104
11:47:07,66,0.76,46,24,1104
11:47:08,65,0.75,46,24,1104
11:47:09,67,0.77,46,24,1104
11:47:10,63,0.78,46,24,1104
11:47:11,63,0.77,46,24,1104
11:47:12,69,0.78,46,24,1104
11:47:13,67,0.76,46,24,1104
11:47:14,67,0.76,46,24,1104
11:47:15,68,0.77,46,24,1104
11:47:16,64,0.77,46,24,1104
11:47:17,70,0.77,46,24,1104
11:47:18,63,0.76,46,24,1104
11:47:19,71,0.79,46,24,1104
11:47:20,71,0.77,46,24,1104
11:47:21,64,0.76,46,24,1104
11:47:22,69,0.79,46,24,1104
11:47:23,64,0.78,46,24,1104
11:47:24,64,0.75,46,24,1104
11:47:25,70,0.76,46,24,1104
11:47:26,67,0.8,46,24,1104
11:47:27,67,0.77,46,24,1104
11:47:28,63,0.77,46,24,1104
11:47:29,69,0.75,46,24,1104
11:47:30,71,0.75,46,24,1104
11:47:31,66,0.78,46,24,1104
11:47:32,64,0.79,46,24,1104
11:47:33,68,0.77,46,24,1104
11:47:34,69,0.76,46,24,1104
11:47:35,68,0.79,46,24,1104
11:47:36,68,0.77,48,25,1200
11:47:37,68,0.78,48,25,1200
11:47:38,65,0.75,48,25,1200
11:47:39,67,0.76,48,25,1200
11:47:40,66,0.78,48,25,1200
11:47:41,69,0.78,48,25,1200
11:47:42,70.3,0.77,48,25,1200
11:47:43,68,0.77,48,25,1200
11:47:44,73,0.78,48,25,1200
11:47:45,69,0.78,48,25,1200
11:47:46,72,0.77,48,25,1200
11:47:47,67,0.77,48,25,1200
11:47:48,69,0.76,48,25,1200
11:47:49,74,0.77,48,25,1200
11:47:50,65,0.78,48,25,1200
11:47:51,65,0.78,48,25,1200
11:47:52,66,0.76,48,25,1200
11:47:53,71,0.79,48,25,1200
11:47:54,64,0.78,48,25,1200
11:47:55,71,0.77,48,25,1200
11:47:56,64,0.77,48,25,1200
11:47:57,68,0.77,48,25,1200
11:47:58,70,0.76,48,25,1200
11:47:59,65,0.77,48,25,1200
11:48:00,67,0.78,48,25,1200
11:48:01,69,0.76,48,25,1200
11:48:02,68,0.75,48,25,1200
11:48:03,71,0.75,48,25,1200
11:48:04,66,0.78,48,25,1200
11:48:05,65,0.78,48,25,1200
11:48:06,67,0.77,50,26,1300
11:48:07,64,0.78,50,26,1300
11:48:08,66,0.78,50,26,1300
11:48:09,71,0.77,50,26,1300
11:48:10,65,0.77,50,26,1300
11:48:11,68,0.79,50,26,1300
11:48:12,67,0.77,50,26,1300
11:48:13,75,0.78,50,26,1300
11:48:14,67,0.78,50,26,1300
11:48:15,67,0.77,50,26,1300
11:48:16,77,0.78,50,26,1300
11:48:17,66.34,0.78,50,26,1300
11:48:18,68,0.76,50,26,1300
11:48:19,69,0.77,50,26,1300
11:48:20,64,0.79,50,26,1300
11:48:21,66,0.77,50,26,1300
11:48:22,67,0.77,50,26,1300
11:48:23,65,0.79,50,26,1300
11:48:24,69,0.75,50,26,1300
11:48:25,74,0.77,50,26,1300
11:48:26,68,0.8,50,26,1300
11:48:27,68,0.79,50,26,1300
11:48:28,67,0.77,50,26,1300
11:48:29,72,0.76,50,26,1300
11:48:30,68,0.77,50,26,1300
11:48:31,68,0.76,50,26,1300
11:48:32,71,0.79,50,26,1300
11:48:33,70,0.79,50,26,1300
11:48:34,69,0.79,50,26,1300
11:48:35,71,0.79,50,26,1300
11:48:36,65,0.76,52,27,1404
11:48:37,69,0.76,52,27,1404
11:48:38,69,0.77,52,27,1404
11:48:39,67,0.77,52,27,1404
11:48:40,68,0.75,52,27,1404
11:48:41,70,0.79,52,27,1404
